h3_start,hour,trip_count
892a10773c3ffff,13,29
892a10773c3ffff,14,23
892a10773c3ffff,15,33
892a10773c3ffff,16,42
892a10773c3ffff,17,35
892a10773c3ffff,18,24
892a10773c3ffff,19,9
892a10773c3ffff,20,16
892a10773c3ffff,21,14
892a10773c3ffff,22,11
892a10773c3ffff,23,15
892a10773c7ffff,0,11
892a10773c7ffff,1,9
892a10773c7ffff,2,3
892a10773c7ffff,3,1
892a10773c7ffff,4,4
892a10773c7ffff,5,2
892a10773c7ffff,6,7
892a10773c7ffff,7,16
892a10773c7ffff,8,14
892a10773c7ffff,9,44
892a10773c7ffff,10,39
892a10773c7ffff,11,44
892a10773c7ffff,12,62
892a10773c7ffff,13,70
892a10773c7ffff,14,86
892a10773c7ffff,15,87
892a10773c7ffff,16,83
892a10773c7ffff,17,96
892a10773c7ffff,18,102
892a10773c7ffff,19,118
892a10773c7ffff,20,71
892a10773c7ffff,21,48
892a10773c7ffff,22,26
892a10773c7ffff,23,11
892a10773cbffff,0,4
892a10773cbffff,1,2
892a10773cbffff,2,2
892a10773cbffff,3,1
892a10773cbffff,4,2
892a10773cbffff,6,1
892a10773cbffff,7,6
892a10773cbffff,8,8
892a10773cbffff,9,11
892a10773cbffff,10,7
892a10773cbffff,11,9
892a10773cbffff,12,13
892a10773cbffff,13,21
892a10773cbffff,14,18
892a10773cbffff,15,21
892a10773cbffff,16,18
892a10773cbffff,17,35
892a10773cbffff,18,30
892a10773cbffff,19,16
892a10773cbffff,20,8
892a10773cbffff,21,3
892a10773cbffff,22,10
892a10773cbffff,23,2
892a10773d3ffff,0,15
892a10773d3ffff,1,5
892a10773d3ffff,2,4
892a10773d3ffff,3,4
892a10773d3ffff,4,4
892a10773d3ffff,5,6
892a10773d3ffff,6,22
892a10773d3ffff,7,42
892a10773d3ffff,8,47
892a10773d3ffff,9,41
892a10773d3ffff,10,44
892a10773d3ffff,11,45
892a10773d3ffff,12,52
892a10773d3ffff,13,50
892a10773d3ffff,14,72
892a10773d3ffff,15,61
892a10773d3ffff,16,40
892a10773d3ffff,17,45
892a10773d3ffff,18,52
892a10773d3ffff,19,40
892a10773d3ffff,20,19
892a10773d3ffff,21,17
892a10773d3ffff,22,18
892a10773d3ffff,23,11
892a10773d7ffff,0,8
892a10773d7ffff,1,3
892a10773d7ffff,2,5
892a10773d7ffff,3,1
892a10773d7ffff,4,2
892a10773d7ffff,5,3
892a10773d7ffff,6,20
892a10773d7ffff,7,24
892a10773d7ffff,8,35
892a10773d7ffff,9,32
892a10773d7ffff,10,42
892a10773d7ffff,11,31
892a10773d7ffff,12,55
892a10773d7ffff,13,65
892a10773d7ffff,14,58
892a10773d7ffff,15,48
892a10773d7ffff,16,50
892a10773d7ffff,17,56
892a10773d7ffff,18,43
892a10773d7ffff,19,41
892a10773d7ffff,20,15
892a10773d7ffff,21,14
892a10773d7ffff,22,5
892a10773d7ffff,23,6
892a10773dbffff,0,58
892a10773dbffff,1,49
892a10773dbffff,2,56
892a10773dbffff,3,18
892a10773dbffff,4,6
892a10773dbffff,5,12
892a10773dbffff,6,28
892a10773dbffff,7,92
892a10773dbffff,8,138
892a10773dbffff,9,99
892a10773dbffff,10,98
892a10773dbffff,11,106
892a10773dbffff,12,170
892a10773dbffff,13,171
892a10773dbffff,14,187
892a10773dbffff,15,194
892a10773dbffff,16,172
892a10773dbffff,17,278
892a10773dbffff,18,183
892a10773dbffff,19,162
892a10773dbffff,20,119
892a10773dbffff,21,107
892a10773dbffff,22,94
892a10773dbffff,23,78
892a1077403ffff,0,148
892a1077403ffff,1,55
892a1077403ffff,2,32
892a1077403ffff,3,11
892a1077403ffff,4,11
892a1077403ffff,5,72
892a1077403ffff,6,83
892a1077403ffff,7,379
892a1077403ffff,8,876
892a1077403ffff,9,729
892a1077403ffff,10,556
892a1077403ffff,11,554
892a1077403ffff,12,597
892a1077403ffff,13,594
892a1077403ffff,14,708
892a1077403ffff,15,742
892a1077403ffff,16,712
892a1077403ffff,17,770
892a1077403ffff,18,768
892a1077403ffff,19,634
892a1077403ffff,20,498
892a1077403ffff,21,331
892a1077403ffff,22,241
892a1077403ffff,23,184
892a1077407ffff,0,167
892a1077407ffff,1,72
892a1077407ffff,2,39
892a1077407ffff,3,14
892a1077407ffff,4,7
892a1077407ffff,5,22
892a1077407ffff,6,105
892a1077407ffff,7,230
892a1077407ffff,8,656
892a1077407ffff,9,529
892a1077407ffff,10,447
892a1077407ffff,11,487
892a1077407ffff,12,584
892a1077407ffff,13,598
892a1077407ffff,14,672
892a1077407ffff,15,650
892a1077407ffff,16,761
892a1077407ffff,17,867
892a1077407ffff,18,844
892a1077407ffff,19,655
892a1077407ffff,20,529
892a1077407ffff,21,391
892a1077407ffff,22,354
892a1077407ffff,23,228
892a107740bffff,0,346
892a107740bffff,1,208
892a107740bffff,2,108
892a107740bffff,3,65
892a107740bffff,4,28
892a107740bffff,5,46
892a107740bffff,6,288
892a107740bffff,7,725
892a107740bffff,8,1304
892a107740bffff,9,1177
892a107740bffff,10,1027
892a107740bffff,11,1017
892a107740bffff,12,1247
892a107740bffff,13,1210
892a107740bffff,14,1321
892a107740bffff,15,1353
892a107740bffff,16,1522
892a107740bffff,17,1831
892a107740bffff,18,1729
892a107740bffff,19,1446
892a107740bffff,20,1033
892a107740bffff,21,770
892a107740bffff,22,660
892a107740bffff,23,507
892a107740fffff,0,82
892a107740fffff,1,36
892a107740fffff,2,19
892a107740fffff,3,13
892a107740fffff,4,23
892a107740fffff,5,50
892a107740fffff,6,128
892a107740fffff,7,317
892a107740fffff,8,397
892a107740fffff,9,329
892a107740fffff,10,253
892a107740fffff,11,284
892a107740fffff,12,311
892a107740fffff,13,329
892a107740fffff,14,332
892a107740fffff,15,303
892a107740fffff,16,373
892a107740fffff,17,462
892a107740fffff,18,458
892a107740fffff,19,366
892a107740fffff,20,256
892a107740fffff,21,203
892a107740fffff,22,153
892a107740fffff,23,126
892a1077413ffff,0,56
892a1077413ffff,1,29
892a1077413ffff,2,14
892a1077413ffff,3,5
892a1077413ffff,4,7
892a1077413ffff,5,35
892a1077413ffff,6,90
892a1077413ffff,7,246
892a1077413ffff,8,351
892a1077413ffff,9,229
892a1077413ffff,10,183
892a1077413ffff,11,228
892a1077413ffff,12,206
892a1077413ffff,13,219
892a1077413ffff,14,301
892a1077413ffff,15,268
892a1077413ffff,16,332
892a1077413ffff,17,374
892a1077413ffff,18,360
892a1077413ffff,19,289
892a1077413ffff,20,202
892a1077413ffff,21,161
892a1077413ffff,22,161
892a1077413ffff,23,101
892a1077417ffff,0,84
892a1077417ffff,1,34
892a1077417ffff,2,22
892a1077417ffff,3,11
892a1077417ffff,4,5
892a1077417ffff,5,21
892a1077417ffff,6,235
892a1077417ffff,7,516
892a1077417ffff,8,948
892a1077417ffff,9,539
892a1077417ffff,10,417
892a1077417ffff,11,431
892a1077417ffff,12,549
892a1077417ffff,13,535
892a1077417ffff,14,731
892a1077417ffff,15,590
892a1077417ffff,16,625
892a1077417ffff,17,522
892a1077417ffff,18,533
892a1077417ffff,19,506
892a1077417ffff,20,422
892a1077417ffff,21,222
892a1077417ffff,22,145
892a1077417ffff,23,107
892a107741bffff,0,100
892a107741bffff,1,50
892a107741bffff,2,30
892a107741bffff,3,4
892a107741bffff,4,7
892a107741bffff,5,24
892a107741bffff,6,86
892a107741bffff,7,330
892a107741bffff,8,491
892a107741bffff,9,465
892a107741bffff,10,408
892a107741bffff,11,425
892a107741bffff,12,459
892a107741bffff,13,516
892a107741bffff,14,527
892a107741bffff,15,568
892a107741bffff,16,549
892a107741bffff,17,658
892a107741bffff,18,605
892a107741bffff,19,459
892a107741bffff,20,341
892a107741bffff,21,275
892a107741bffff,22,175
892a107741bffff,23,147
892a1077423ffff,0,184
892a1077423ffff,1,71
892a1077423ffff,2,40
892a1077423ffff,3,14
892a1077423ffff,4,12
892a1077423ffff,5,50
892a1077423ffff,6,111
892a1077423ffff,7,336
892a1077423ffff,8,544
892a1077423ffff,9,419
892a1077423ffff,10,344
892a1077423ffff,11,389
892a1077423ffff,12,468
892a1077423ffff,13,542
892a1077423ffff,14,534
892a1077423ffff,15,556
892a1077423ffff,16,573
892a1077423ffff,17,663
892a1077423ffff,18,611
892a1077423ffff,19,443
892a1077423ffff,20,423
892a1077423ffff,21,370
892a1077423ffff,22,274
892a1077423ffff,23,218
892a107742bffff,0,27
892a107742bffff,1,16
892a107742bffff,2,6
892a107742bffff,3,4
892a107742bffff,4,2
892a107742bffff,5,8
892a107742bffff,6,31
892a107742bffff,7,148
892a107742bffff,8,459
892a107742bffff,9,183
892a107742bffff,10,122
892a107742bffff,11,129
892a107742bffff,12,158
892a107742bffff,13,157
892a107742bffff,14,212
892a107742bffff,15,188
892a107742bffff,16,235
892a107742bffff,17,262
892a107742bffff,18,213
892a107742bffff,19,175
892a107742bffff,20,114
892a107742bffff,21,68
892a107742bffff,22,64
892a107742bffff,23,46
892a107742fffff,0,29
892a107742fffff,1,11
892a107742fffff,2,10
892a107742fffff,3,1
892a107742fffff,4,4
892a107742fffff,5,87
892a107742fffff,6,60
892a107742fffff,7,199
892a107742fffff,8,354
892a107742fffff,9,205
892a107742fffff,10,167
892a107742fffff,11,145
892a107742fffff,12,178
892a107742fffff,13,196
892a107742fffff,14,290
892a107742fffff,15,231
892a107742fffff,16,283
892a107742fffff,17,238
892a107742fffff,18,178
892a107742fffff,19,141
892a107742fffff,20,101
892a107742fffff,21,59
892a107742fffff,22,38
892a107742fffff,23,42
892a1077437ffff,0,406
892a1077437ffff,1,132
892a1077437ffff,2,64
892a1077437ffff,3,19
892a1077437ffff,4,23
892a1077437ffff,5,33
892a1077437ffff,6,194
892a1077437ffff,7,538
892a1077437ffff,8,1029
892a1077437ffff,9,796
892a1077437ffff,10,760
892a1077437ffff,11,845
892a1077437ffff,12,990
892a1077437ffff,13,1085
892a1077437ffff,14,1278
892a1077437ffff,15,1350
892a1077437ffff,16,1503
892a1077437ffff,17,1704
892a1077437ffff,18,1808
892a1077437ffff,19,1535
892a1077437ffff,20,1306
892a1077437ffff,21,1281
892a1077437ffff,22,910
892a1077437ffff,23,647
892a107743bffff,0,116
892a107743bffff,1,60
892a107743bffff,2,38
892a107743bffff,3,21
892a107743bffff,4,11
892a107743bffff,5,18
892a107743bffff,6,141
892a107743bffff,7,302
892a107743bffff,8,384
892a107743bffff,9,299
892a107743bffff,10,282
892a107743bffff,11,344
892a107743bffff,12,424
892a107743bffff,13,405
892a107743bffff,14,486
892a107743bffff,15,538
892a107743bffff,16,577
892a107743bffff,17,669
892a107743bffff,18,714
892a107743bffff,19,621
892a107743bffff,20,548
892a107743bffff,21,320
892a107743bffff,22,205
892a107743bffff,23,192
892a1077443ffff,9,1
892a1077443ffff,16,1
892a1077443ffff,17,2
892a1077447ffff,0,37
892a1077447ffff,1,15
892a1077447ffff,2,19
892a1077447ffff,3,8
892a1077447ffff,4,3
892a1077447ffff,5,5
892a1077447ffff,6,29
892a1077447ffff,7,70
892a1077447ffff,8,194
892a1077447ffff,9,142
892a1077447ffff,10,106
892a1077447ffff,11,109
892a1077447ffff,12,135
892a1077447ffff,13,124
892a1077447ffff,14,150
892a1077447ffff,15,148
892a1077447ffff,16,165
892a1077447ffff,17,215
892a1077447ffff,18,205
892a1077447ffff,19,134
892a1077447ffff,20,85
892a1077447ffff,21,86
892a1077447ffff,22,58
892a1077447ffff,23,41
892a1077453ffff,0,29
892a1077453ffff,1,11
892a1077453ffff,2,16
892a1077453ffff,3,5
892a1077453ffff,4,6
892a1077453ffff,5,26
892a1077453ffff,6,19
892a1077453ffff,7,42
892a1077453ffff,8,120
892a1077453ffff,9,152
892a1077453ffff,10,155
892a1077453ffff,11,192
892a1077453ffff,12,223
892a1077453ffff,13,221
892a1077453ffff,14,243
892a1077453ffff,15,242
892a1077453ffff,16,338
892a1077453ffff,17,461
892a1077453ffff,18,377
892a1077453ffff,19,210
892a1077453ffff,20,132
892a1077453ffff,21,106
892a1077453ffff,22,66
892a1077453ffff,23,32
892a1077457ffff,0,4
892a1077457ffff,1,1
892a1077457ffff,2,2
892a1077457ffff,6,6
892a1077457ffff,7,1
892a1077457ffff,8,15
892a1077457ffff,9,9
892a1077457ffff,10,8
892a1077457ffff,11,12
892a1077457ffff,12,15
892a1077457ffff,13,17
892a1077457ffff,14,20
892a1077457ffff,15,18
892a1077457ffff,16,12
892a1077457ffff,17,15
892a1077457ffff,18,13
892a1077457ffff,19,18
892a1077457ffff,20,10
892a1077457ffff,21,4
892a1077457ffff,22,2
892a1077457ffff,23,5
892a1077463ffff,0,99
892a1077463ffff,1,39
892a1077463ffff,2,26
892a1077463ffff,3,20
892a1077463ffff,4,9
892a1077463ffff,5,6
892a1077463ffff,6,79
892a1077463ffff,7,158
892a1077463ffff,8,388
892a1077463ffff,9,304
892a1077463ffff,10,260
892a1077463ffff,11,251
892a1077463ffff,12,315
892a1077463ffff,13,341
892a1077463ffff,14,306
892a1077463ffff,15,390
892a1077463ffff,16,406
892a1077463ffff,17,505
892a1077463ffff,18,435
892a1077463ffff,19,368
892a1077463ffff,20,272
892a1077463ffff,21,203
892a1077463ffff,22,153
892a1077463ffff,23,153
892a1077467ffff,0,89
892a1077467ffff,1,68
892a1077467ffff,2,31
892a1077467ffff,3,14
892a1077467ffff,4,88
892a1077467ffff,5,53
892a1077467ffff,6,238
892a1077467ffff,7,493
892a1077467ffff,8,409
892a1077467ffff,9,361
892a1077467ffff,10,315
892a1077467ffff,11,295
892a1077467ffff,12,363
892a1077467ffff,13,281
892a1077467ffff,14,314
892a1077467ffff,15,334
892a1077467ffff,16,380
892a1077467ffff,17,568
892a1077467ffff,18,472
892a1077467ffff,19,354
892a1077467ffff,20,205
892a1077467ffff,21,171
892a1077467ffff,22,133
892a1077467ffff,23,127
892a107746bffff,0,61
892a107746bffff,1,31
892a107746bffff,2,23
892a107746bffff,3,6
892a107746bffff,4,9
892a107746bffff,5,55
892a107746bffff,6,42
892a107746bffff,7,166
892a107746bffff,8,263
892a107746bffff,9,274
892a107746bffff,10,238
892a107746bffff,11,242
892a107746bffff,12,233
892a107746bffff,13,268
892a107746bffff,14,281
892a107746bffff,15,251
892a107746bffff,16,291
892a107746bffff,17,381
892a107746bffff,18,331
892a107746bffff,19,271
892a107746bffff,20,176
892a107746bffff,21,86
892a107746bffff,22,75
892a107746bffff,23,64
892a107746fffff,0,24
892a107746fffff,1,21
892a107746fffff,2,9
892a107746fffff,3,4
892a107746fffff,4,11
892a107746fffff,5,12
892a107746fffff,6,28
892a107746fffff,7,81
892a107746fffff,8,123
892a107746fffff,9,157
892a107746fffff,10,138
892a107746fffff,11,132
892a107746fffff,12,159
892a107746fffff,13,166
892a107746fffff,14,158
892a107746fffff,15,173
892a107746fffff,16,221
892a107746fffff,17,198
892a107746fffff,18,230
892a107746fffff,19,124
892a107746fffff,20,112
892a107746fffff,21,86
892a107746fffff,22,83
892a107746fffff,23,62
892a1077473ffff,0,79
892a1077473ffff,1,33
892a1077473ffff,2,21
892a1077473ffff,3,13
892a1077473ffff,4,12
892a1077473ffff,5,9
892a1077473ffff,6,114
892a1077473ffff,7,288
892a1077473ffff,8,301
892a1077473ffff,9,289
892a1077473ffff,10,228
892a1077473ffff,11,266
892a1077473ffff,12,312
892a1077473ffff,13,297
892a1077473ffff,14,301
892a1077473ffff,15,336
892a1077473ffff,16,353
892a1077473ffff,17,436
892a1077473ffff,18,412
892a1077473ffff,19,303
892a1077473ffff,20,175
892a1077473ffff,21,149
892a1077473ffff,22,140
892a1077473ffff,23,156
892a107747bffff,0,12
892a107747bffff,1,6
892a107747bffff,2,2
892a107747bffff,3,1
892a107747bffff,5,2
892a107747bffff,6,4
892a107747bffff,7,22
892a107747bffff,8,38
892a107747bffff,9,39
892a107747bffff,10,51
892a107747bffff,11,57
892a107747bffff,12,60
892a107747bffff,13,59
892a107747bffff,14,85
892a107747bffff,15,87
892a107747bffff,16,83
892a107747bffff,17,97
892a107747bffff,18,80
892a107747bffff,19,56
892a107747bffff,20,39
892a107747bffff,21,24
892a107747bffff,22,19
892a107747bffff,23,12
892a1077487ffff,0,87
892a1077487ffff,1,32
892a1077487ffff,2,18
892a1077487ffff,3,6
892a1077487ffff,4,8
892a1077487ffff,5,58
892a1077487ffff,6,302
892a1077487ffff,7,496
892a1077487ffff,8,653
892a1077487ffff,9,447
892a1077487ffff,10,390
892a1077487ffff,11,410
892a1077487ffff,12,473
892a1077487ffff,13,452
892a1077487ffff,14,476
892a1077487ffff,15,527
892a1077487ffff,16,650
892a1077487ffff,17,764
892a1077487ffff,18,880
892a1077487ffff,19,679
892a1077487ffff,20,387
892a1077487ffff,21,326
892a1077487ffff,22,234
892a1077487ffff,23,161
892a107748bffff,0,133
892a107748bffff,1,49
892a107748bffff,2,24
892a107748bffff,3,11
892a107748bffff,4,15
892a107748bffff,5,116
892a107748bffff,6,429
892a107748bffff,7,767
892a107748bffff,8,1277
892a107748bffff,9,836
892a107748bffff,10,636
892a107748bffff,11,669
892a107748bffff,12,680
892a107748bffff,13,715
892a107748bffff,14,771
892a107748bffff,15,944
892a107748bffff,16,951
892a107748bffff,17,1168
892a107748bffff,18,1165
892a107748bffff,19,863
892a107748bffff,20,603
892a107748bffff,21,391
892a107748bffff,22,310
892a107748bffff,23,220
892a107748fffff,0,78
892a107748fffff,1,39
892a107748fffff,2,20
892a107748fffff,3,7
892a107748fffff,4,43
892a107748fffff,5,45
892a107748fffff,6,129
892a107748fffff,7,478
892a107748fffff,8,1056
892a107748fffff,9,578
892a107748fffff,10,550
892a107748fffff,11,523
892a107748fffff,12,639
892a107748fffff,13,684
892a107748fffff,14,762
892a107748fffff,15,749
892a107748fffff,16,789
892a107748fffff,17,977
892a107748fffff,18,861
892a107748fffff,19,637
892a107748fffff,20,570
892a107748fffff,21,392
892a107748fffff,22,291
892a107748fffff,23,201
892a1077493ffff,0,111
892a1077493ffff,1,59
892a1077493ffff,2,31
892a1077493ffff,3,13
892a1077493ffff,4,11
892a1077493ffff,5,28
892a1077493ffff,6,145
892a1077493ffff,7,422
892a1077493ffff,8,1063
892a1077493ffff,9,888
892a1077493ffff,10,816
892a1077493ffff,11,900
892a1077493ffff,12,978
892a1077493ffff,13,990
892a1077493ffff,14,1033
892a1077493ffff,15,1223
892a1077493ffff,16,1193
892a1077493ffff,17,1265
892a1077493ffff,18,1408
892a1077493ffff,19,1105
892a1077493ffff,20,730
892a1077493ffff,21,472
892a1077493ffff,22,382
892a1077493ffff,23,249
892a1077497ffff,0,200
892a1077497ffff,1,132
892a1077497ffff,2,47
892a1077497ffff,3,24
892a1077497ffff,4,16
892a1077497ffff,5,48
892a1077497ffff,6,268
892a1077497ffff,7,630
892a1077497ffff,8,1280
892a1077497ffff,9,1135
892a1077497ffff,10,1088
892a1077497ffff,11,1244
892a1077497ffff,12,1376
892a1077497ffff,13,1421
892a1077497ffff,14,1656
892a1077497ffff,15,1796
892a1077497ffff,16,2008
892a1077497ffff,17,2210
892a1077497ffff,18,2120
892a1077497ffff,19,1505
892a1077497ffff,20,980
892a1077497ffff,21,726
892a1077497ffff,22,647
892a1077497ffff,23,412
892a107749bffff,0,89
892a107749bffff,1,52
892a107749bffff,2,27
892a107749bffff,3,20
892a107749bffff,4,5
892a107749bffff,5,15
892a107749bffff,6,82
892a107749bffff,7,120
892a107749bffff,8,368
892a107749bffff,9,326
892a107749bffff,10,263
892a107749bffff,11,264
892a107749bffff,12,269
892a107749bffff,13,350
892a107749bffff,14,372
892a107749bffff,15,401
892a107749bffff,16,425
892a107749bffff,17,514
892a107749bffff,18,492
892a107749bffff,19,413
892a107749bffff,20,339
892a107749bffff,21,273
892a107749bffff,22,217
892a107749bffff,23,169
892a10774abffff,0,145
892a10774abffff,1,80
892a10774abffff,2,28
892a10774abffff,3,16
892a10774abffff,4,17
892a10774abffff,5,34
892a10774abffff,6,129
892a10774abffff,7,424
892a10774abffff,8,722
892a10774abffff,9,503
892a10774abffff,10,477
892a10774abffff,11,457
892a10774abffff,12,517
892a10774abffff,13,597
892a10774abffff,14,690
892a10774abffff,15,684
892a10774abffff,16,740
892a10774abffff,17,875
892a10774abffff,18,838
892a10774abffff,19,721
892a10774abffff,20,573
892a10774abffff,21,481
892a10774abffff,22,308
892a10774abffff,23,215
892a10774b3ffff,0,98
892a10774b3ffff,1,58
892a10774b3ffff,2,23
892a10774b3ffff,3,9
892a10774b3ffff,4,17
892a10774b3ffff,5,51
892a10774b3ffff,6,131
892a10774b3ffff,7,364
892a10774b3ffff,8,628
892a10774b3ffff,9,564
892a10774b3ffff,10,447
892a10774b3ffff,11,526
892a10774b3ffff,12,556
892a10774b3ffff,13,667
892a10774b3ffff,14,742
892a10774b3ffff,15,882
892a10774b3ffff,16,972
892a10774b3ffff,17,1046
892a10774b3ffff,18,1003
892a10774b3ffff,19,730
892a10774b3ffff,20,563
892a10774b3ffff,21,382
892a10774b3ffff,22,331
892a10774b3ffff,23,195
892a10774c3ffff,0,80
892a10774c3ffff,1,43
892a10774c3ffff,2,13
892a10774c3ffff,3,5
892a10774c3ffff,4,14
892a10774c3ffff,5,6
892a10774c3ffff,6,27
892a10774c3ffff,7,113
892a10774c3ffff,8,444
892a10774c3ffff,9,535
892a10774c3ffff,10,361
892a10774c3ffff,11,472
892a10774c3ffff,12,591
892a10774c3ffff,13,593
892a10774c3ffff,14,645
892a10774c3ffff,15,817
892a10774c3ffff,16,845
892a10774c3ffff,17,996
892a10774c3ffff,18,936
892a10774c3ffff,19,651
892a10774c3ffff,20,473
892a10774c3ffff,21,385
892a10774c3ffff,22,270
892a10774c3ffff,23,162
892a10774c7ffff,0,166
892a10774c7ffff,1,89
892a10774c7ffff,2,47
892a10774c7ffff,3,24
892a10774c7ffff,4,15
892a10774c7ffff,5,111
892a10774c7ffff,6,261
892a10774c7ffff,7,663
892a10774c7ffff,8,1374
892a10774c7ffff,9,1214
892a10774c7ffff,10,868
892a10774c7ffff,11,1026
892a10774c7ffff,12,1035
892a10774c7ffff,13,993
892a10774c7ffff,14,1052
892a10774c7ffff,15,1094
892a10774c7ffff,16,1278
892a10774c7ffff,17,1537
892a10774c7ffff,18,1352
892a10774c7ffff,19,964
892a10774c7ffff,20,649
892a10774c7ffff,21,562
892a10774c7ffff,22,456
892a10774c7ffff,23,306
892a10774cfffff,0,69
892a10774cfffff,1,40
892a10774cfffff,2,20
892a10774cfffff,3,5
892a10774cfffff,4,14
892a10774cfffff,5,2
892a10774cfffff,6,47
892a10774cfffff,7,107
892a10774cfffff,8,272
892a10774cfffff,9,258
892a10774cfffff,10,256
892a10774cfffff,11,234
892a10774cfffff,12,263
892a10774cfffff,13,251
892a10774cfffff,14,239
892a10774cfffff,15,326
892a10774cfffff,16,355
892a10774cfffff,17,495
892a10774cfffff,18,577
892a10774cfffff,19,381
892a10774cfffff,20,257
892a10774cfffff,21,308
892a10774cfffff,22,232
892a10774cfffff,23,100
892a10774d3ffff,0,39
892a10774d3ffff,1,12
892a10774d3ffff,2,10
892a10774d3ffff,3,6
892a10774d3ffff,4,7
892a10774d3ffff,5,6
892a10774d3ffff,6,33
892a10774d3ffff,7,197
892a10774d3ffff,8,185
892a10774d3ffff,9,199
892a10774d3ffff,10,168
892a10774d3ffff,11,179
892a10774d3ffff,12,158
892a10774d3ffff,13,168
892a10774d3ffff,14,163
892a10774d3ffff,15,162
892a10774d3ffff,16,214
892a10774d3ffff,17,363
892a10774d3ffff,18,314
892a10774d3ffff,19,248
892a10774d3ffff,20,152
892a10774d3ffff,21,139
892a10774d3ffff,22,95
892a10774d3ffff,23,50
892a10774d7ffff,0,350
892a10774d7ffff,1,185
892a10774d7ffff,2,116
892a10774d7ffff,3,66
892a10774d7ffff,4,46
892a10774d7ffff,5,40
892a10774d7ffff,6,332
892a10774d7ffff,7,899
892a10774d7ffff,8,1540
892a10774d7ffff,9,1449
892a10774d7ffff,10,1172
892a10774d7ffff,11,1315
892a10774d7ffff,12,1472
892a10774d7ffff,13,1545
892a10774d7ffff,14,1615
892a10774d7ffff,15,1709
892a10774d7ffff,16,1880
892a10774d7ffff,17,2223
892a10774d7ffff,18,2241
892a10774d7ffff,19,1732
892a10774d7ffff,20,1193
892a10774d7ffff,21,1109
892a10774d7ffff,22,874
892a10774d7ffff,23,630
892a10774dbffff,0,52
892a10774dbffff,1,25
892a10774dbffff,2,6
892a10774dbffff,3,8
892a10774dbffff,4,3
892a10774dbffff,5,64
892a10774dbffff,6,160
892a10774dbffff,7,315
892a10774dbffff,8,556
892a10774dbffff,9,368
892a10774dbffff,10,298
892a10774dbffff,11,279
892a10774dbffff,12,276
892a10774dbffff,13,298
892a10774dbffff,14,284
892a10774dbffff,15,346
892a10774dbffff,16,385
892a10774dbffff,17,461
892a10774dbffff,18,450
892a10774dbffff,19,306
892a10774dbffff,20,199
892a10774dbffff,21,162
892a10774dbffff,22,102
892a10774dbffff,23,69
892a1077503ffff,0,19
892a1077503ffff,1,14
892a1077503ffff,2,13
892a1077503ffff,3,4
892a1077503ffff,4,5
892a1077503ffff,5,4
892a1077503ffff,6,14
892a1077503ffff,7,97
892a1077503ffff,8,103
892a1077503ffff,9,72
892a1077503ffff,10,89
892a1077503ffff,11,110
892a1077503ffff,12,133
892a1077503ffff,13,127
892a1077503ffff,14,205
892a1077503ffff,15,198
892a1077503ffff,16,154
892a1077503ffff,17,202
892a1077503ffff,18,211
892a1077503ffff,19,163
892a1077503ffff,20,105
892a1077503ffff,21,47
892a1077503ffff,22,33
892a1077503ffff,23,36
892a1077507ffff,0,7
892a1077507ffff,1,2
892a1077507ffff,2,1
892a1077507ffff,6,4
892a1077507ffff,7,27
892a1077507ffff,8,18
892a1077507ffff,9,28
892a1077507ffff,10,23
892a1077507ffff,11,29
892a1077507ffff,12,27
892a1077507ffff,13,31
892a1077507ffff,14,39
892a1077507ffff,15,36
892a1077507ffff,16,35
892a1077507ffff,17,28
892a1077507ffff,18,37
892a1077507ffff,19,33
892a1077507ffff,20,9
892a1077507ffff,21,12
892a1077507ffff,22,13
892a1077507ffff,23,6
892a107750fffff,0,36
892a107750fffff,1,16
892a107750fffff,2,8
892a107750fffff,3,2
892a107750fffff,4,3
892a107750fffff,5,23
892a107750fffff,6,39
892a107750fffff,7,154
892a107750fffff,8,262
892a107750fffff,9,192
892a107750fffff,10,198
892a107750fffff,11,198
892a107750fffff,12,213
892a107750fffff,13,197
892a107750fffff,14,240
892a107750fffff,15,211
892a107750fffff,16,250
892a107750fffff,17,262
892a107750fffff,18,272
892a107750fffff,19,178
892a107750fffff,20,162
892a107750fffff,21,92
892a107750fffff,22,85
892a107750fffff,23,45
892a1077513ffff,0,49
892a1077513ffff,1,30
892a1077513ffff,2,19
892a1077513ffff,3,7
892a1077513ffff,4,7
892a1077513ffff,5,27
892a1077513ffff,6,91
892a1077513ffff,7,268
892a1077513ffff,8,367
892a1077513ffff,9,329
892a1077513ffff,10,269
892a1077513ffff,11,376
892a1077513ffff,12,379
892a1077513ffff,13,383
892a1077513ffff,14,470
892a1077513ffff,15,506
892a1077513ffff,16,517
892a1077513ffff,17,565
892a1077513ffff,18,521
892a1077513ffff,19,430
892a1077513ffff,20,310
892a1077513ffff,21,158
892a1077513ffff,22,123
892a1077513ffff,23,80
892a1077517ffff,0,13
892a1077517ffff,1,12
892a1077517ffff,2,2
892a1077517ffff,3,1
892a1077517ffff,4,4
892a1077517ffff,5,10
892a1077517ffff,6,13
892a1077517ffff,7,55
892a1077517ffff,8,73
892a1077517ffff,9,80
892a1077517ffff,10,59
892a1077517ffff,11,90
892a1077517ffff,12,87
892a1077517ffff,13,89
892a1077517ffff,14,90
892a1077517ffff,15,81
892a1077517ffff,16,78
892a1077517ffff,17,104
